TREEID,OBJECTID,ONSTREET,PARITY,CROSSSTREE,CROSSSTR_1,Location plain text,y,x,TREELOCATI,SITE,TREEPIT,TREECONDIT,DIAMETER,SPECIES,BOROUGH,ZIPCODE,FID_1,COMMDIST
19086,4052,BLAKE AVENUE,odd,ALABAMA AVENUE,WILLIAMS AVENUE,"578 BLAKE AVENUE, Brooklyn, NY",-73.897453, 40.667362,1,1,1,1,18,ZESE,Brooklyn,11207,32,305
19091,4053,BLAKE AVENUE,odd,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"330 SNEDIKER AVENUE, Brooklyn, NY",-73.9006852962, 40.66711615,2,2,3,2,2,QURU,Brooklyn,11207,32,305
19085,4056,BLAKE AVENUE,odd,ALABAMA AVENUE,WILLIAMS AVENUE,"560 BLAKE AVENUE, Brooklyn, NY",-73.8982802, 40.6671909,2,1,1,1,4,GLTR,Brooklyn,11207,32,305
19087,4057,BLAKE AVENUE,even,HINSDALE STREET,WILLIAMS AVENUE,"340 WILLIAMS AVENUE, Brooklyn, NY",-73.8987797, 40.6674853,1,4,1,2,6,GLTR,Brooklyn,11207,32,305
19094,4058,BLAKE AVENUE,odd,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"330 WILLIAMS AVENUE, Brooklyn, NY",-73.8988320625, 40.6679546875,1,2,3,2,4,QURU,Brooklyn,11207,32,305
19107,4060,SUTTER AVENUE,even,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"480 SUTTER AVENUE, Brooklyn, NY",-73.9012995257, 40.66825695,1,5,3,2,8,ZESE,Brooklyn,11207,32,305
19109,4061,SUTTER AVENUE,even,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"476 SUTTER AVENUE, Brooklyn, NY",-73.9013717, 40.66825155,1,1,1,1,2,GLTR,Brooklyn,11207,32,305
19111,4062,SUTTER AVENUE,odd,VAN SINDEREN AVENUE,SNEDIKER AVENUE,"471 SUTTER AVENUE, Brooklyn, NY",-73.9014853662, 40.66903785,2,1,1,2,15,GYDI,Brooklyn,11207,32,305
19113,4063,SUTTER AVENUE,odd,VAN SINDEREN AVENUE,SNEDIKER AVENUE,"471 SUTTER AVENUE, Brooklyn, NY",-73.9014853662, 40.66903785,5,1,1,2,3,UNK,Brooklyn,11207,32,305
19108,4064,SUTTER AVENUE,odd,VAN SINDEREN AVENUE,SNEDIKER AVENUE,"471 SUTTER AVENUE, Brooklyn, NY",-73.9014853662, 40.66903785,1,1,1,2,9,UNK,Brooklyn,11207,32,305
19110,4065,SUTTER AVENUE,odd,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"471 SUTTER AVENUE, Brooklyn, NY",-73.9014853662, 40.66903785,3,1,1,2,6,GLTR,Brooklyn,11207,32,305
19112,4066,SUTTER AVENUE,even,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"472 SUTTER AVENUE, Brooklyn, NY",-73.9015134266, 40.6682305,1,1,1,1,2,GLTR,Brooklyn,11207,32,305
19114,4067,SUTTER AVENUE,odd,SNEDIKER AVENUE,VAN SINDEREN AVENUE,"471 SUTTER AVENUE, Brooklyn, NY",-73.9014853662, 40.66903785,4,1,1,2,6,GLTR,Brooklyn,11207,32,305
19115,4072,SUTTER AVENUE,odd,ALABAMA AVENUE,WILLIAMS AVENUE,"553 SUTTER AVENUE, Brooklyn, NY",-73.8985710568, 40.66904595,1,1,1,2,9,GIBI,Brooklyn,11207,32,305
20165,4278,BELMONT AVENUE,even,POWELL STREET,SACKMAN STREET,"232 BELMONT AVENUE, Brooklyn, NY",-73.9014293333, 40.6696683333333,2,1,1,1,5,QURU,Brooklyn,11207,32,305
20151,4281,BELMONT AVENUE,even,POWELL STREET,SACKMAN STREET,"232 BELMONT AVENUE, Brooklyn, NY",-73.9014293333, 40.6696683333333,1,1,1,1,13,PLAC,Brooklyn,11207,32,305
20312,4301,GLENMORE AVENUE,odd,WILLIAMS AVENUE,HINSDALE STREET,"280 GLENMORE AVENUE, Brooklyn, NY",-73.9003002523, 40.6724087,2,4,1,2,11,LIST,Brooklyn,11207,32,305
20322,4302,GLENMORE AVENUE,odd,WILLIAMS AVENUE,HINSDALE STREET,"270 GLENMORE AVENUE, Brooklyn, NY",-73.90065, 40.672414,1,2,1,2,18,ACSA2,Brooklyn,11207,32,305
20319,4305,GLENMORE AVENUE,odd,WILLIAMS AVENUE,HINSDALE STREET,"280 GLENMORE AVENUE, Brooklyn, NY",-73.9003002523, 40.6724087,1,4,1,2,11,PLAC,Brooklyn,11207,32,305
23476,4950,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"190 GRANT AVENUE, Brooklyn, NY",-73.8680611, 40.6863906,2,1,1,2,3,TITO,Brooklyn,11208,32,305
23483,4951,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"196 GRANT AVENUE, Brooklyn, NY",-73.8680957288, 40.6860739,1,1,1,2,33,PLAC,Brooklyn,11208,32,305
23469,4954,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"190 GRANT AVENUE, Brooklyn, NY",-73.8680611, 40.6863906,1,1,1,2,11,QUPA,Brooklyn,11208,32,305
23479,4955,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"192 GRANT AVENUE, Brooklyn, NY",-73.8681243767, 40.68617315,1,1,1,2,21,QUPA,Brooklyn,11208,32,305
23485,4956,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"125 NICHOLS AVENUE, Brooklyn, NY",-73.8692741, 40.6877452,1,4,1,2,8,GLTR,Brooklyn,11208,32,305
23498,4957,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"197 NICHOLS AVENUE, Brooklyn, NY",-73.8688059, 40.6859508,1,4,1,2,9,GLTR,Brooklyn,11208,32,305
23508,4958,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"203 GRANT AVENUE, Brooklyn, NY",-73.8675826794, 40.68597405,1,1,1,2,21,QUPA,Brooklyn,11208,32,305
23519,4959,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"211 GRANT AVENUE, Brooklyn, NY",-73.8675371547, 40.6858124,1,1,1,2,10,GLTR,Brooklyn,11208,32,305
23493,4960,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"189 GRANT AVENUE, Brooklyn, NY",-73.8676867543, 40.6862912,1,1,1,2,17,GLTR,Brooklyn,11208,32,305
23502,4961,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"197 GRANT AVENUE, Brooklyn, NY",-73.8676160037, 40.6861333,1,1,1,2,17,PLAC,Brooklyn,11208,32,305
23514,4962,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"205 NICHOLS AVENUE, Brooklyn, NY",-73.8686961, 40.68581685,1,4,1,2,7,GLTR,Brooklyn,11208,32,305
23522,4963,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"206 NICHOLS AVENUE, Brooklyn, NY",-73.8691607167, 40.6855764,1,1,1,2,12,GLTR,Brooklyn,11208,32,305
23528,4964,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"208 NICHOLS AVENUE, Brooklyn, NY",-73.8691447484, 40.68552795,1,1,1,2,10,GLTR,Brooklyn,11208,32,305
23537,4965,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"216 GRANT AVENUE, Brooklyn, NY",-73.8680028005, 40.68564595,1,1,1,2,11,QURU,Brooklyn,11208,32,305
23543,4966,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"220 GRANT AVENUE, Brooklyn, NY",-73.8679785342, 40.68554025,1,1,1,2,33,QURU,Brooklyn,11208,32,305
23547,4967,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"217 GRANT AVENUE, Brooklyn, NY",-73.8675146667, 40.6856506,1,1,1,7,0,,Brooklyn,11208,32,305
23524,4968,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"200 GRANT AVENUE, Brooklyn, NY",-73.8680904813, 40.6859662,1,1,1,2,2,ACNE,Brooklyn,11208,32,305
23532,4969,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"206 GRANT AVENUE, Brooklyn, NY",-73.8680643527, 40.6858436,1,1,1,2,31,QUPA,Brooklyn,11208,32,305
23539,4970,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"214 NICHOLS AVENUE, Brooklyn, NY",-73.8691352288, 40.68541725,1,1,1,2,8,GLTR,Brooklyn,11208,32,305
23546,4971,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"214 NICHOLS AVENUE, Brooklyn, NY",-73.8691352288, 40.68541725,1,1,1,2,20,GLTR,Brooklyn,11208,32,305
23555,4973,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"225 NICHOLS AVENUE, Brooklyn, NY",-73.868578, 40.685332,1,4,1,3,19,ACPL,Brooklyn,11208,32,305
23562,4974,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"227 NICHOLS AVENUE, Brooklyn, NY",-73.8685652476, 40.6852796,1,4,1,4,7,,Brooklyn,11208,32,305
23568,4975,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"230 GRANT AVENUE, Brooklyn, NY",-73.8679287301, 40.6853233,1,1,1,2,27,QUPA,Brooklyn,11208,32,305
23554,4976,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"223 GRANT AVENUE, Brooklyn, NY",-73.86748865, 40.6855415,1,1,1,3,30,QUPA,Brooklyn,11208,32,305
23560,4977,GRANT AVENUE,odd,FULTON STREET,RIDGEWOOD AVENUE,"232 GRANT AVENUE, Brooklyn, NY",-73.8679119289, 40.68527645,1,4,1,3,27,QUPA,Brooklyn,11208,32,305
23573,4979,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"231 NICHOLS AVENUE, Brooklyn, NY",-73.8685389042, 40.68517135,1,4,1,2,16,ACPL,Brooklyn,11208,32,305
23591,4982,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"234 NICHOLS AVENUE, Brooklyn, NY",-73.8689997147, 40.68493025,1,1,1,2,21,GLTR,Brooklyn,11208,32,305
23574,4984,GRANT AVENUE,even,FULTON STREET,RIDGEWOOD AVENUE,"232 GRANT AVENUE, Brooklyn, NY",-73.8679119289, 40.68527645,1,1,1,2,16,QUPA,Brooklyn,11208,32,305
23580,4985,NICHOLS AVENUE,even,RIDGEWOOD AVENUE,FULTON STREET,"233 NICHOLS AVENUE, Brooklyn, NY",-73.8685229024, 40.6851238,1,4,1,2,17,GLTR,Brooklyn,11208,32,305
23599,4988,NICHOLS AVENUE,odd,RIDGEWOOD AVENUE,FULTON STREET,"201 NICHOLS AVENUE, Brooklyn, NY",-73.868689888, 40.68587285,1,1,1,2,14,GLTR,Brooklyn,11208,32,305
23602,4989,GRANT AVENUE,odd,FULTON STREET,ATLANTIC AVENUE,"254 GRANT AVENUE, Brooklyn, NY",-73.8676718, 40.6847138,1,4,1,2,18,QUPA,Brooklyn,11208,32,305
23605,4993,NICHOLS AVENUE,odd,RIDGEWOOD AVENUE,FULTON STREET,"209 NICHOLS AVENUE, Brooklyn, NY",-73.86867005, 40.68570995,1,1,1,4,7,,Brooklyn,11208,32,305
23613,4995,GRANT AVENUE,even,FULTON STREET,ATLANTIC AVENUE,"254 GRANT AVENUE, Brooklyn, NY",-73.8676718, 40.6847138,1,1,1,2,16,QUPA,Brooklyn,11208,32,305
429,16,7 AVENUE,even,14 STREET,15 STREET,"430 7 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,4,TICO,Brooklyn,11215,33,306
436,23,7 AVENUE,even,14 STREET,15 STREET,"426 7 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,8,GLTR,Brooklyn,11215,33,306
1178,56,6 AVENUE,even,11 STREET,12 STREET,"476 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,10,GLTR,Brooklyn,11215,33,306
1182,57,6 AVENUE,even,11 STREET,12 STREET,"482 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,10,FRPE,Brooklyn,11215,33,306
1185,58,6 AVENUE,even,11 STREET,12 STREET,"486 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,2,1,1,1,2,ZESE,Brooklyn,11215,33,306
1189,59,6 AVENUE,even,12 STREET,13 STREET,"496 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,3,GIBI,Brooklyn,11215,33,306
1200,61,6 AVENUE,even,12 STREET,13 STREET,"504 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,12,ULAM,Brooklyn,11215,33,306
1212,62,6 AVENUE,even,13 STREET,14 STREET,"514 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,5,STJA2,Brooklyn,11215,33,306
1180,64,6 AVENUE,even,11 STREET,12 STREET,"480 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,9,GLTR,Brooklyn,11215,33,306
1184,65,6 AVENUE,even,11 STREET,12 STREET,"486 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,2,ZESE,Brooklyn,11215,33,306
1186,66,6 AVENUE,even,12 STREET,13 STREET,"492 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,11,PI1,Brooklyn,11215,33,306
1192,67,6 AVENUE,even,12 STREET,13 STREET,"498 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,15,SYRE,Brooklyn,11215,33,306
1197,68,6 AVENUE,even,12 STREET,13 STREET,"502 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,11,ACPL,Brooklyn,11215,33,306
1210,69,6 AVENUE,even,13 STREET,14 STREET,"512 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,3,13,SYRE,Brooklyn,11215,33,306
1214,70,6 AVENUE,even,13 STREET,14 STREET,"516 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,3,6,PYCA,Brooklyn,11215,33,306
1217,71,6 AVENUE,even,13 STREET,14 STREET,"518 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,3,1,11,ACPA,Brooklyn,11215,33,306
1221,72,6 AVENUE,even,13 STREET,14 STREET,"520 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,3,1,14,ACPA,Brooklyn,11215,33,306
1224,73,6 AVENUE,odd,13 STREET,14 STREET,"533 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,2,1,17,ACRU,Brooklyn,11215,33,306
1229,74,6 AVENUE,odd,13 STREET,14 STREET,"529 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,3,3,SYRE,Brooklyn,11215,33,306
1232,75,6 AVENUE,odd,13 STREET,14 STREET,"525 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,19,TICO,Brooklyn,11215,33,306
1237,76,6 AVENUE,odd,12 STREET,13 STREET,"513 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,9,FRPE,Brooklyn,11215,33,306
1243,78,6 AVENUE,odd,12 STREET,13 STREET,"505 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,17,TICO,Brooklyn,11215,33,306
1223,80,6 AVENUE,even,13 STREET,14 STREET,"522 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,7,MA2,Brooklyn,11215,33,306
1233,83,6 AVENUE,odd,13 STREET,14 STREET,"521 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,18,TICO,Brooklyn,11215,33,306
1239,84,6 AVENUE,odd,12 STREET,13 STREET,"511 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,17,TICO,Brooklyn,11215,33,306
1242,85,6 AVENUE,odd,12 STREET,13 STREET,"507 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,11,TICO,Brooklyn,11215,33,306
421,88,7 AVENUE,even,14 STREET,15 STREET,"438 7 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,10,GLTR,Brooklyn,11215,33,306
424,97,7 AVENUE,even,14 STREET,15 STREET,"434 7 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,4,6,,Brooklyn,11215,33,306
1244,140,6 AVENUE,odd,12 STREET,13 STREET,"503 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,3,PYCA,Brooklyn,11215,33,306
1246,141,6 AVENUE,odd,11 STREET,12 STREET,"497 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,3,2,12,MA2,Brooklyn,11215,33,306
1248,142,6 AVENUE,odd,11 STREET,12 STREET,"491 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,15,GLTR,Brooklyn,11215,33,306
1245,148,6 AVENUE,odd,12 STREET,13 STREET,"348 12 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,2,1,2,3,QUPA,Brooklyn,11215,33,306
1247,149,6 AVENUE,odd,11 STREET,12 STREET,"497 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,2,1,1,3,5,QUPA,Brooklyn,11215,33,306
1259,150,6 AVENUE,odd,11 STREET,12 STREET,"487 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,1,13,GLTR,Brooklyn,11215,33,306
1262,151,6 AVENUE,odd,11 STREET,12 STREET,"485 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,15,GLTR,Brooklyn,11215,33,306
1264,159,6 AVENUE,odd,11 STREET,12 STREET,"412 11 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,2,1,2,5,ZESE,Brooklyn,11215,33,306
2819,342,8 STREET,odd,5 AVENUE,6 AVENUE,"295 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,23,GIBI,Brooklyn,11215,33,306
2821,343,8 STREET,odd,5 AVENUE,6 AVENUE,"303 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,8,ACRU,Brooklyn,11215,33,306
2825,345,8 STREET,odd,5 AVENUE,6 AVENUE,"339 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,7,ACPL,Brooklyn,11215,33,306
2827,346,8 STREET,odd,5 AVENUE,6 AVENUE,"340 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,4,1,2,8,ACPL,Brooklyn,11215,33,306
2820,350,8 STREET,odd,5 AVENUE,6 AVENUE,"299 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,2,QUPA,Brooklyn,11215,33,306
2822,351,8 STREET,odd,5 AVENUE,6 AVENUE,"321 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,36,PLAC,Brooklyn,11215,33,306
2824,352,8 STREET,odd,5 AVENUE,6 AVENUE,"335 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,11,ACSA1,Brooklyn,11215,33,306
2826,353,8 STREET,odd,5 AVENUE,6 AVENUE,"339 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,2,1,1,6,0,,Brooklyn,11215,33,306
2828,354,8 STREET,odd,5 AVENUE,6 AVENUE,"344 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,4,1,1,12,GIBI,Brooklyn,11215,33,306
2829,355,8 STREET,even,5 AVENUE,6 AVENUE,"344 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,23,QUPA,Brooklyn,11215,33,306
2831,356,8 STREET,even,5 AVENUE,6 AVENUE,"335 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,4,1,2,20,QUPA,Brooklyn,11215,33,306
2835,358,8 STREET,even,5 AVENUE,6 AVENUE,"317 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,4,1,4,0,,Brooklyn,11215,33,306
2837,359,8 STREET,even,5 AVENUE,6 AVENUE,"300 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,2,1,1,3,8,ACPLCR,Brooklyn,11215,33,306
2839,360,8 STREET,even,5 AVENUE,6 AVENUE,"300 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,4,1,1,2,9,ACPL,Brooklyn,11215,33,306
2841,361,8 STREET,even,5 AVENUE,6 AVENUE,"298 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,14,GIBI,Brooklyn,11215,33,306
2843,362,8 STREET,even,5 AVENUE,6 AVENUE,"292 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,16,GLTR,Brooklyn,11215,33,306
2830,363,8 STREET,even,5 AVENUE,6 AVENUE,"334 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,2,1,1,7,0,,Brooklyn,11215,33,306
2834,365,8 STREET,even,5 AVENUE,6 AVENUE,"323 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,4,1,1,18,GLTR,Brooklyn,11215,33,306
2836,366,8 STREET,even,5 AVENUE,6 AVENUE,"300 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,6,ACPLCR,Brooklyn,11215,33,306
2838,367,8 STREET,even,5 AVENUE,6 AVENUE,"300 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,3,1,1,2,9,ACPLCR,Brooklyn,11215,33,306
2840,368,8 STREET,even,5 AVENUE,6 AVENUE,"300 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,5,1,1,2,9,ACPLCR,Brooklyn,11215,33,306
2842,369,8 STREET,even,5 AVENUE,6 AVENUE,"296 8 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,17,GLTR,Brooklyn,11215,33,306
2844,370,9 STREET,even,5 AVENUE,6 AVENUE,"370 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,2,1,5,TICO,Brooklyn,11215,33,306
2845,371,9 STREET,even,5 AVENUE,6 AVENUE,"368 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,5,QUPH,Brooklyn,11215,33,306
2847,372,9 STREET,even,5 AVENUE,6 AVENUE,"362 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,9,TICO,Brooklyn,11215,33,306
2849,373,9 STREET,even,5 AVENUE,6 AVENUE,"340 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,15,TICO,Brooklyn,11215,33,306
2851,374,9 STREET,even,5 AVENUE,6 AVENUE,"332 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,8,TICO,Brooklyn,11215,33,306
2853,375,9 STREET,even,5 AVENUE,6 AVENUE,"328 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,6,TICO,Brooklyn,11215,33,306
2855,376,9 STREET,odd,5 AVENUE,6 AVENUE,"311 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,6,GLTR,Brooklyn,11215,33,306
2846,379,9 STREET,even,5 AVENUE,6 AVENUE,"366 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,7,TICO,Brooklyn,11215,33,306
2848,380,9 STREET,even,5 AVENUE,6 AVENUE,"360 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,17,TICO,Brooklyn,11215,33,306
2850,381,9 STREET,even,5 AVENUE,6 AVENUE,"338 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,16,TICO,Brooklyn,11215,33,306
2852,382,9 STREET,even,5 AVENUE,6 AVENUE,"330 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,8,TICO,Brooklyn,11215,33,306
2854,383,9 STREET,even,5 AVENUE,6 AVENUE,"326 9 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,5,QUPH,Brooklyn,11215,33,306
6562,1091,CARROLL STREET,even,5 AVENUE,6 AVENUE,"236 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,2,2,1,2,2,TICO,Brooklyn,11215,33,306
6561,1092,CARROLL STREET,even,5 AVENUE,6 AVENUE,"236 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,2,1,1,2,TICO,Brooklyn,11215,33,306
6563,1093,CARROLL STREET,even,5 AVENUE,6 AVENUE,"236 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,3,2,1,1,15,TICO,Brooklyn,11215,33,306
6565,1094,CARROLL STREET,even,5 AVENUE,6 AVENUE,"680 CARROLL STREET, Brooklyn, NY",-73.979674063, 40.67429385,1,1,1,1,18,ACPL,Brooklyn,11215,33,306
6567,1095,CARROLL STREET,even,5 AVENUE,6 AVENUE,"674 CARROLL STREET, Brooklyn, NY",-73.9798502803, 40.67438905,1,1,1,2,4,TITO,Brooklyn,11215,33,306
6569,1096,CARROLL STREET,even,5 AVENUE,6 AVENUE,"664 CARROLL STREET, Brooklyn, NY",-73.9801784806, 40.6745158,1,1,1,1,2,ZESE,Brooklyn,11215,33,306
6571,1097,CARROLL STREET,even,5 AVENUE,6 AVENUE,"660 CARROLL STREET, Brooklyn, NY",-73.9803655469, 40.6745298,1,1,1,4,0,0,Brooklyn,11215,33,306
6573,1098,CARROLL STREET,even,5 AVENUE,6 AVENUE,"656 CARROLL STREET, Brooklyn, NY",-73.9805578705, 40.6746146,1,1,1,1,8,FRPE,Brooklyn,11215,33,306
6575,1099,CARROLL STREET,even,5 AVENUE,6 AVENUE,"652 CARROLL STREET, Brooklyn, NY",-73.9807406265, 40.67469485,1,1,3,1,7,ACPA,Brooklyn,11215,33,306
6564,1100,CARROLL STREET,even,5 AVENUE,6 AVENUE,"684 CARROLL STREET, Brooklyn, NY",-73.9795277, 40.6742693,1,1,1,2,11,TIAM,Brooklyn,11215,33,306
6566,1101,CARROLL STREET,even,5 AVENUE,6 AVENUE,"678 CARROLL STREET, Brooklyn, NY",-73.979738629, 40.6743188,1,1,1,1,7,TICO,Brooklyn,11215,33,306
6568,1102,CARROLL STREET,even,5 AVENUE,6 AVENUE,"668 CARROLL STREET, Brooklyn, NY",-73.9800453676, 40.6744644,1,1,1,2,14,TIAM,Brooklyn,11215,33,306
6570,1103,CARROLL STREET,even,5 AVENUE,6 AVENUE,"662 CARROLL STREET, Brooklyn, NY",-73.9802437628, 40.67454105,1,1,1,2,11,TICO,Brooklyn,11215,33,306
6572,1104,CARROLL STREET,even,5 AVENUE,6 AVENUE,"658 CARROLL STREET, Brooklyn, NY",-73.9804602744, 40.67457805,1,1,1,1,6,PYCA,Brooklyn,11215,33,306
6574,1105,CARROLL STREET,even,5 AVENUE,6 AVENUE,"654 CARROLL STREET, Brooklyn, NY",-73.9806509699, 40.67465085,1,1,1,1,3,FRPE,Brooklyn,11215,33,306
6576,1106,CARROLL STREET,even,5 AVENUE,6 AVENUE,"640 CARROLL STREET, Brooklyn, NY",-73.980907687, 40.67476285,1,1,1,2,10,TICO,Brooklyn,11215,33,306
6578,1107,CARROLL STREET,even,5 AVENUE,6 AVENUE,"640 CARROLL STREET, Brooklyn, NY",-73.980907687, 40.67476285,3,1,1,1,5,ACPL,Brooklyn,11215,33,306
6577,1108,CARROLL STREET,even,5 AVENUE,6 AVENUE,"640 CARROLL STREET, Brooklyn, NY",-73.980907687, 40.67476285,2,1,1,1,3,ACPL,Brooklyn,11215,33,306
